baseDate,sido,firstCnt,secondCnt,totalFirstCnt,totalSecondCnt,accumulatedFirstCnt,accumulatedSecondCnt,id,thirdCnt,totalThirdCnt,accumulatedThirdCnt
2022-01-30 00:00:00,광주광역시,245.0,604.0,1251288,1233464.0,1251043,1232860.0,5861,10685.0,786400.0,775715.0
2022-01-30 00:00:00,대구광역시,441.0,1276.0,2003348,1968559.0,2002907,1967283.0,5860,15754.0,1120595.0,1104841.0
2022-01-30 00:00:00,부산광역시,520.0,1458.0,2856063,2813918.0,2855543,2812460.0,5859,20313.0,1746104.0,1725791.0
2022-01-30 00:00:00,서울특별시,1379.0,3720.0,8260439,8151371.0,8259060,8147651.0,5858,58784.0,4921495.0,4862711.0
2022-01-30 00:00:00,전국,8132.0,22432.0,44639788,43993794.0,44631656,43971362.0,5857,339919.0,27210195.0,26870276.0
2022-01-30 00:00:00,세종특별자치시,76.0,199.0,292108,286693.0,292032,286494.0,5865,2079.0,160607.0,158528.0
2022-01-30 00:00:00,경기도,2442.0,6389.0,11692845,11521975.0,11690403,11515586.0,5866,102188.0,6963195.0,6861007.0
2022-01-30 00:00:00,제주특별자치도,103.0,296.0,582383,573583.0,582280,573287.0,5874,3073.0,337414.0,334341.0
2022-01-30 00:00:00,경상남도,486.0,1502.0,2856209,2811995.0,2855723,2810493.0,5873,21873.0,1725161.0,1703288.0
2022-01-30 00:00:00,경상북도,428.0,1302.0,2268956,2230639.0,2268528,2229337.0,5872,14514.0,1409444.0,1394930.0
2022-01-30 00:00:00,전라남도,193.0,580.0,1636500,1615041.0,1636307,1614461.0,5871,9137.0,1150251.0,1141114.0
2022-01-30 00:00:00,전라북도,192.0,574.0,1578140,1559280.0,1577948,1558706.0,5870,11025.0,1073196.0,1062171.0
2022-01-30 00:00:00,충청남도,340.0,974.0,1876502,1848979.0,1876162,1848005.0,5869,14260.0,1204089.0,1189829.0
2022-01-30 00:00:00,충청북도,225.0,656.0,1413218,1393428.0,1412993,1392772.0,5868,11012.0,897729.0,886717.0
2022-01-30 00:00:00,강원도,154.0,458.0,1335666,1318003.0,1335512,1317545.0,5867,5934.0,887655.0,881721.0
2022-01-29 00:00:00,울산광역시,332.0,987.0,959782,944448.0,959450,943461.0,5846,11023.0,549766.0,538743.0
2022-01-29 00:00:00,광주광역시,426.0,1153.0,1251060,1232861.0,1250634,1231708.0,5845,15546.0,775537.0,759991.0
2022-01-29 00:00:00,대전광역시,407.0,1138.0,1234690,1215713.0,1234283,1214575.0,5844,14010.0,714903.0,700893.0
2022-01-29 00:00:00,대구광역시,650.0,1929.0,2003017,1967365.0,2002367,1965436.0,5843,20456.0,1104507.0,1084051.0
2022-01-29 00:00:00,인천광역시,686.0,1792.0,2540615,2504089.0,2539929,2502297.0,5842,29261.0,1521402.0,1492141.0
2022-01-29 00:00:00,부산광역시,761.0,2304.0,2855591,2812477.0,2854830,2810173.0,5841,26547.0,1725343.0,1698796.0
2022-01-29 00:00:00,서울특별시,1985.0,5414.0,8259078,8147564.0,8257093,8142150.0,5840,87893.0,4860585.0,4772692.0
2022-01-29 00:00:00,전국,13050.0,36227.0,44631275,43970419.0,44618225,43934192.0,5839,493084.0,26858214.0,26365130.0
2022-01-29 00:00:00,경기도,3621.0,9468.0,11690042,11515030.0,11686421,11505562.0,5847,141487.0,6856458.0,6714971.0
2022-01-29 00:00:00,세종특별자치시,130.0,303.0,291951,286408.0,291821,286105.0,5848,3334.0,158228.0,154894.0
2022-01-29 00:00:00,제주특별자치도,176.0,594.0,582289,573290.0,582113,572696.0,5856,5453.0,334209.0,328756.0
2022-01-29 00:00:00,경상남도,869.0,2648.0,2855755,2810493.0,2854886,2807845.0,5855,29998.0,1702722.0,1672724.0
2022-01-29 00:00:00,경상북도,809.0,2479.0,2268537,2229324.0,2267728,2226845.0,5854,22560.0,1394636.0,1372076.0
2022-01-29 00:00:00,전라남도,423.0,1148.0,1636286,1614429.0,1635863,1613281.0,5853,17137.0,1140929.0,1123792.0
2022-01-29 00:00:00,전라북도,359.0,989.0,1577958,1558708.0,1577599,1557719.0,5852,15994.0,1061985.0,1045991.0
2022-01-29 00:00:00,충청남도,576.0,1712.0,1876111,1847916.0,1875535,1846204.0,5851,23407.0,1189067.0,1165660.0
2022-01-29 00:00:00,충청북도,444.0,1107.0,1412938,1392700.0,1412494,1391593.0,5850,16495.0,886276.0,869781.0
2022-01-29 00:00:00,강원도,396.0,1062.0,1335575,1317604.0,1335179,1316542.0,5849,12483.0,881661.0,869178.0
2022-01-28 00:00:00,광주광역시,232.0,713.0,1250646,1231714.0,1250414,1231001.0,5828,8737.0,759976.0,751239.0
2022-01-28 00:00:00,울산광역시,230.0,718.0,959422,943419.0,959192,942701.0,5827,8157.0,538680.0,530523.0
2022-01-28 00:00:00,대전광역시,258.0,810.0,1234237,1214520.0,1233979,1213710.0,5826,9000.0,700636.0,691636.0
2022-01-28 00:00:00,인천광역시,515.0,1223.0,2539742,2502069.0,2539227,2500846.0,5825,18092.0,1491610.0,1473518.0
2022-01-28 00:00:00,대구광역시,428.0,1309.0,2002379,1965425.0,2001951,1964116.0,5824,11958.0,1083938.0,1071980.0
2022-01-28 00:00:00,부산광역시,490.0,1514.0,2854782,2810112.0,2854292,2808598.0,5823,16236.0,1698607.0,1682371.0
2022-01-28 00:00:00,서울특별시,1401.0,3632.0,8256582,8141573.0,8255181,8137941.0,5822,59051.0,4771448.0,4712397.0
2022-01-28 00:00:00,전국,9020.0,24645.0,44615896,43931494.0,44606876,43906849.0,5821,310711.0,26359222.0,26048511.0
2022-01-28 00:00:00,경기도,2447.0,6381.0,11685299,11504339.0,11682852,11497958.0,5829,86966.0,6712660.0,6625694.0
2022-01-28 00:00:00,세종특별자치시,79.0,227.0,291719,285989.0,291640,285762.0,5830,2113.0,154692.0,152579.0
2022-01-28 00:00:00,제주특별자치도,129.0,440.0,582089,572664.0,581960,572224.0,5838,4033.0,328709.0,324676.0
2022-01-28 00:00:00,경상남도,651.0,1711.0,2854844,2807785.0,2854193,2806074.0,5837,17517.0,1672573.0,1655056.0
2022-01-28 00:00:00,경상북도,575.0,1679.0,2267693,2226806.0,2267118,2225127.0,5836,14715.0,1371986.0,1357271.0
2022-01-28 00:00:00,전라남도,317.0,795.0,1635832,1613243.0,1635515,1612448.0,5835,11004.0,1123717.0,1112713.0
2022-01-28 00:00:00,전라북도,291.0,831.0,1577600,1557716.0,1577309,1556885.0,5834,10029.0,1045934.0,1035905.0
2022-01-28 00:00:00,충청남도,405.0,1090.0,1875450,1846092.0,1875045,1845002.0,5833,13863.0,1165376.0,1151513.0
2022-01-28 00:00:00,충청북도,326.0,823.0,1412456,1391547.0,1412130,1390724.0,5832,10767.0,869604.0,858837.0
2022-01-28 00:00:00,강원도,246.0,749.0,1335124,1316481.0,1334878,1315732.0,5831,8473.0,869076.0,860603.0
2022-01-27 00:00:00,울산광역시,201.0,689.0,959160,942638.0,958959,941949.0,5810,5861.0,530447.0,524586.0
2022-01-27 00:00:00,대전광역시,234.0,769.0,1233991,1213700.0,1233757,1212931.0,5809,6713.0,691434.0,684721.0
2022-01-27 00:00:00,광주광역시,199.0,651.0,1250402,1230983.0,1250203,1230332.0,5808,7520.0,751211.0,743691.0
2022-01-27 00:00:00,대구광역시,458.0,1453.0,2001939,1964089.0,2001481,1962636.0,5807,10648.0,1071884.0,1061236.0
2022-01-27 00:00:00,인천광역시,499.0,1209.0,2539062,2500659.0,2538563,2499450.0,5806,14915.0,1473069.0,1458154.0
2022-01-27 00:00:00,부산광역시,457.0,1561.0,2854224,2808516.0,2853767,2806955.0,5805,14675.0,1682175.0,1667500.0
2022-01-27 00:00:00,서울특별시,1325.0,3566.0,8254731,8137405.0,8253406,8133839.0,5804,45468.0,4711323.0,4665855.0
2022-01-27 00:00:00,전국,8393.0,24107.0,44605045,43904632.0,44596652,43880525.0,5803,251732.0,26043358.0,25791626.0
2022-01-27 00:00:00,세종특별자치시,72.0,206.0,291591,285706.0,291519,285500.0,5811,1497.0,152476.0,150979.0
2022-01-27 00:00:00,경기도,2212.0,5808.0,11682184,11497196.0,11679972,11491388.0,5812,70787.0,6623980.0,6553193.0
2022-01-27 00:00:00,제주특별자치도,135.0,455.0,581965,572217.0,581830,571762.0,5820,3402.0,324635.0,321233.0
2022-01-27 00:00:00,경상남도,514.0,1684.0,2854123,2805993.0,2853609,2804309.0,5819,14999.0,1654871.0,1639872.0
2022-01-27 00:00:00,경상북도,582.0,1772.0,2267061,2225050.0,2266479,2223278.0,5818,12399.0,1357086.0,1344687.0
2022-01-27 00:00:00,전라남도,284.0,834.0,1635463,1612394.0,1635179,1611560.0,5817,8804.0,1112571.0,1103767.0
2022-01-27 00:00:00,전라북도,287.0,757.0,1577280,1556846.0,1576993,1556089.0,5816,8218.0,1035801.0,1027583.0
2022-01-27 00:00:00,충청남도,405.0,1090.0,1874976,1844906.0,1874571,1843816.0,5815,11223.0,1151243.0,1140020.0
2022-01-27 00:00:00,충청북도,272.0,822.0,1412062,1390654.0,1411790,1389832.0,5814,7600.0,858659.0,851059.0
2022-01-27 00:00:00,강원도,257.0,781.0,1334831,1315680.0,1334574,1314899.0,5813,7003.0,860493.0,853490.0
2022-01-26 00:00:00,대전광역시,216.0,876.0,1233701,1212846.0,1233485,1211970.0,5792,6689.0,684477.0,677788.0
2022-01-26 00:00:00,울산광역시,208.0,732.0,958955,941942.0,958747,941210.0,5791,5589.0,524536.0,518947.0
2022-01-26 00:00:00,광주광역시,280.0,919.0,1250197,1230323.0,1249917,1229404.0,5790,7882.0,743640.0,735758.0
2022-01-26 00:00:00,인천광역시,554.0,1432.0,2538416,2499290.0,2537862,2497858.0,5789,14547.0,1457773.0,1443226.0
2022-01-26 00:00:00,대구광역시,519.0,1759.0,2001459,1962589.0,2000940,1960830.0,5788,10140.0,1061121.0,1050981.0
2022-01-26 00:00:00,부산광역시,502.0,1872.0,2853718,2806883.0,2853216,2805011.0,5787,13613.0,1667321.0,1653708.0
2022-01-26 00:00:00,서울특별시,1252.0,4409.0,8253058,8133400.0,8251806,8128991.0,5786,42318.0,4665071.0,4622753.0
2022-01-26 00:00:00,전국,9046.0,28855.0,44594919,43878415.0,44585873,43849560.0,5785,240502.0,25787293.0,25546791.0
2022-01-26 00:00:00,세종특별자치시,67.0,233.0,291455,285426.0,291388,285193.0,5793,1333.0,150873.0,149540.0
2022-01-26 00:00:00,경기도,2448.0,6783.0,11679271,11490561.0,11676823,11483778.0,5794,65305.0,6551614.0,6486309.0
2022-01-26 00:00:00,제주특별자치도,145.0,521.0,581787,571723.0,581642,571202.0,5802,3573.0,321157.0,317584.0
2022-01-26 00:00:00,경상남도,610.0,2025.0,2853571,2804268.0,2852961,2802243.0,5801,14067.0,1639772.0,1625705.0
2022-01-26 00:00:00,경상북도,589.0,2231.0,2266417,2223214.0,2265828,2220983.0,5800,11911.0,1344567.0,1332656.0
2022-01-26 00:00:00,전라남도,322.0,1068.0,1635134,1611508.0,1634812,1610440.0,5799,9430.0,1103698.0,1094268.0
2022-01-26 00:00:00,전라북도,282.0,865.0,1576981,1556064.0,1576699,1555199.0,5798,8308.0,1027530.0,1019222.0
2022-01-26 00:00:00,충청남도,432.0,1385.0,1874531,1843764.0,1874099,1842379.0,5797,10512.0,1139817.0,1129305.0
2022-01-26 00:00:00,충청북도,328.0,849.0,1411754,1389787.0,1411426,1388938.0,5796,7812.0,850944.0,843132.0
2022-01-26 00:00:00,강원도,292.0,896.0,1334514,1314827.0,1334222,1313931.0,5795,7473.0,853382.0,845909.0
2022-01-25 00:00:00,울산광역시,274.0,1167.0,958717,941172.0,958443,940005.0,5774,7457.0,518898.0,511441.0
2022-01-25 00:00:00,세종특별자치시,96.0,304.0,291311,285121.0,291215,284817.0,5773,1823.0,149447.0,147624.0
2022-01-25 00:00:00,광주광역시,326.0,1208.0,1249884,1229361.0,1249558,1228153.0,5772,8876.0,735707.0,726831.0
2022-01-25 00:00:00,인천광역시,661.0,2094.0,2537655,2497616.0,2536994,2495522.0,5771,17748.0,1442812.0,1425064.0
2022-01-25 00:00:00,대구광역시,600.0,2398.0,2000967,1960839.0,2000367,1958441.0,5770,11567.0,1050922.0,1039355.0
2022-01-25 00:00:00,부산광역시,688.0,2735.0,2853201,2804917.0,2852513,2802182.0,5769,16403.0,1653572.0,1637169.0
2022-01-25 00:00:00,서울특별시,1669.0,6128.0,8251502,8128558.0,8249833,8122430.0,5768,52910.0,4622026.0,4569116.0
2022-01-25 00:00:00,전국,11513.0,40098.0,44584039,43847168.0,44572526,43807070.0,5767,294712.0,25542852.0,25248140.0
2022-01-25 00:00:00,대전광역시,295.0,1237.0,1233461,1211907.0,1233166,1210670.0,5775,8020.0,677675.0,669655.0
2022-01-25 00:00:00,경기도,3195.0,9928.0,11676112,11482935.0,11672917,11473007.0,5776,82123.0,6484899.0,6402776.0
2022-01-25 00:00:00,제주특별자치도,160.0,659.0,581631,571178.0,581471,570519.0,5784,3985.0,317527.0,313542.0
2022-01-25 00:00:00,경상남도,773.0,2916.0,2852881,2802149.0,2852108,2799233.0,5783,17190.0,1625564.0,1608374.0
2022-01-25 00:00:00,경상북도,761.0,2831.0,2265746,2220892.0,2264985,2218061.0,5782,14168.0,1332538.0,1318370.0
2022-01-25 00:00:00,전라남도,365.0,1219.0,1634752,1610354.0,1634387,1609135.0,5781,10600.0,1094188.0,1083588.0
2022-01-25 00:00:00,전라북도,365.0,1193.0,1576681,1555154.0,1576316,1553961.0,5780,10611.0,1019129.0,1008518.0
2022-01-25 00:00:00,충청남도,560.0,1715.0,1874013,1842280.0,1873453,1840565.0,5779,13141.0,1129118.0,1115977.0
2022-01-25 00:00:00,충청북도,384.0,1316.0,1411366,1388876.0,1410982,1387560.0,5778,9528.0,843046.0,833518.0
2022-01-25 00:00:00,강원도,341.0,1050.0,1334159,1313859.0,1333818,1312809.0,5777,8562.0,845784.0,837222.0
2022-01-24 00:00:00,세종특별자치시,7.0,24.0,291203,284798.0,291196,284774.0,5756,70.0,147596.0,147526.0
2022-01-24 00:00:00,광주광역시,4.0,25.0,1249530,1228123.0,1249526,1228098.0,5755,117.0,726791.0,726674.0
2022-01-24 00:00:00,인천광역시,49.0,109.0,2536825,2495330.0,2536776,2495221.0,5754,1080.0,1424934.0,1423854.0
2022-01-24 00:00:00,대전광역시,11.0,46.0,1233107,1210594.0,1233096,1210548.0,5753,247.0,669588.0,669341.0
2022-01-24 00:00:00,대구광역시,13.0,58.0,2000265,1958332.0,2000252,1958274.0,5752,250.0,1039290.0,1039040.0
2022-01-24 00:00:00,부산광역시,23.0,68.0,2852328,2801987.0,2852305,2801919.0,5751,391.0,1637062.0,1636671.0
2022-01-24 00:00:00,서울특별시,86.0,313.0,8248713,8121284.0,8248627,8120971.0,5750,2235.0,4568382.0,4566147.0
2022-01-24 00:00:00,전국,555.0,1819.0,44569299,43803685.0,44568744,43801866.0,5749,13181.0,25245905.0,25232724.0
2022-01-24 00:00:00,울산광역시,7.0,31.0,958393,939953.0,958386,939922.0,5757,192.0,511417.0,511225.0
2022-01-24 00:00:00,경기도,251.0,815.0,11671924,11471969.0,11671673,11471154.0,5758,6047.0,6402123.0,6396076.0
2022-01-24 00:00:00,제주특별자치도,7.0,25.0,581437,570484.0,581430,570459.0,5766,228.0,313513.0,313285.0
2022-01-24 00:00:00,경상남도,13.0,52.0,2851992,2799115.0,2851979,2799063.0,5765,303.0,1608314.0,1608011.0
2022-01-24 00:00:00,경상북도,24.0,40.0,2264914,2217984.0,2264890,2217944.0,5764,286.0,1318337.0,1318051.0
2022-01-24 00:00:00,전라남도,14.0,31.0,1634346,1609092.0,1634332,1609061.0,5763,228.0,1083529.0,1083301.0
2022-01-24 00:00:00,전라북도,7.0,25.0,1576259,1553906.0,1576252,1553881.0,5762,259.0,1008457.0,1008198.0
2022-01-24 00:00:00,충청남도,18.0,84.0,1873387,1840490.0,1873369,1840406.0,5761,652.0,1115906.0,1115254.0
2022-01-24 00:00:00,충청북도,19.0,45.0,1410891,1387465.0,1410872,1387420.0,5760,449.0,833453.0,833004.0
2022-01-24 00:00:00,강원도,2.0,28.0,1333785,1312779.0,1333783,1312751.0,5759,147.0,837213.0,837066.0
2022-01-23 00:00:00,대전광역시,241.0,557.0,1233112,1210565.0,1232871,1210008.0,5738,6513.0,669350.0,662837.0
2022-01-23 00:00:00,울산광역시,224.0,427.0,958400,939933.0,958176,939506.0,5737,4466.0,511237.0,506771.0
2022-01-23 00:00:00,인천광역시,601.0,1082.0,2536748,2495197.0,2536147,2494115.0,5736,18679.0,1423815.0,1405136.0
2022-01-23 00:00:00,광주광역시,270.0,560.0,1249529,1228103.0,1249259,1227543.0,5735,7797.0,726680.0,718883.0
2022-01-23 00:00:00,대구광역시,506.0,1007.0,2000276,1958295.0,1999770,1957288.0,5734,11062.0,1039061.0,1027999.0
2022-01-23 00:00:00,부산광역시,485.0,1154.0,2852341,2801954.0,2851856,2800800.0,5733,14327.0,1636703.0,1622376.0
2022-01-23 00:00:00,서울특별시,1409.0,2799.0,8248700,8121039.0,8247291,8118240.0,5732,45036.0,4566203.0,4521167.0
2022-01-23 00:00:00,전국,9349.0,17952.0,44568730,43801851.0,44559381,43783899.0,5731,258013.0,25232604.0,24974591.0
2022-01-23 00:00:00,세종특별자치시,82.0,192.0,291186,284760.0,291104,284568.0,5739,1358.0,147512.0,146154.0
2022-01-23 00:00:00,강원도,178.0,332.0,1333754,1312724.0,1333576,1312392.0,5740,4793.0,837037.0,832244.0
2022-01-23 00:00:00,제주특별자치도,100.0,270.0,581425,570454.0,581325,570184.0,5748,2348.0,313270.0,310922.0
2022-01-23 00:00:00,경상남도,550.0,1195.0,2852001,2799078.0,2851451,2797883.0,5747,15140.0,1608023.0,1592883.0
2022-01-23 00:00:00,경상북도,564.0,990.0,2264863,2217920.0,2264299,2216930.0,5746,10289.0,1318032.0,1307743.0
2022-01-23 00:00:00,전라남도,242.0,382.0,1634336,1609063.0,1634094,1608681.0,5745,7079.0,1083260.0,1076181.0
2022-01-23 00:00:00,전라북도,228.0,464.0,1576283,1553913.0,1576055,1553449.0,5744,8080.0,1008225.0,1000145.0
2022-01-23 00:00:00,충청남도,425.0,736.0,1873348,1840386.0,1872923,1839650.0,5743,10767.0,1115238.0,1104471.0
2022-01-23 00:00:00,경기도,2940.0,5318.0,11671544,11471036.0,11668604,11465718.0,5742,82250.0,6395960.0,6313710.0
2022-01-23 00:00:00,충청북도,304.0,487.0,1410884,1387431.0,1410580,1386944.0,5741,8029.0,832998.0,824969.0
2022-01-22 00:00:00,세종특별자치시,160.0,550.0,291052,284499.0,290892,283949.0,5720,3077.0,146008.0,142931.0
2022-01-22 00:00:00,광주광역시,443.0,1999.0,1249275,1227540.0,1248832,1225541.0,5719,14298.0,718766.0,704468.0
2022-01-22 00:00:00,울산광역시,398.0,1769.0,958205,939502.0,957807,937733.0,5718,10471.0,506664.0,496193.0
2022-01-22 00:00:00,인천광역시,853.0,2752.0,2536093,2493987.0,2535240,2491235.0,5717,28820.0,1404397.0,1375577.0
2022-01-22 00:00:00,대구광역시,765.0,3296.0,1999849,1957339.0,1999084,1954043.0,5716,18448.0,1027779.0,1009331.0
2022-01-22 00:00:00,부산광역시,854.0,3642.0,2851951,2800834.0,2851097,2797192.0,5715,24847.0,1622148.0,1597301.0
2022-01-22 00:00:00,서울특별시,2176.0,8320.0,8247509,8118261.0,8245333,8109941.0,5714,79774.0,4519749.0,4439975.0
2022-01-22 00:00:00,전국,14999.0,57579.0,44559189,43782676.0,44544190,43725097.0,5713,460192.0,24965601.0,24505409.0
2022-01-22 00:00:00,대전광역시,406.0,1824.0,1232911,1210029.0,1232505,1208205.0,5721,12656.0,662629.0,649973.0
2022-01-22 00:00:00,경기도,4075.0,14391.0,11668105,11464868.0,11664030,11450477.0,5722,132814.0,6309890.0,6177076.0
2022-01-22 00:00:00,제주특별자치도,190.0,963.0,581295,570143.0,581105,569180.0,5730,4754.0,310803.0,306049.0
2022-01-22 00:00:00,경상남도,1068.0,4334.0,2851465,2797850.0,2850397,2793516.0,5729,28825.0,1592551.0,1563726.0
2022-01-22 00:00:00,경상북도,1003.0,3896.0,2264312,2216905.0,2263309,2213009.0,5728,20865.0,1307551.0,1286686.0
2022-01-22 00:00:00,전라남도,524.0,1822.0,1634086,1608660.0,1633562,1606838.0,5727,16243.0,1076078.0,1059835.0
2022-01-22 00:00:00,전라북도,402.0,1916.0,1576108,1553474.0,1575706,1551558.0,5726,15344.0,1000000.0,984656.0
2022-01-22 00:00:00,충청남도,725.0,2639.0,1872850,1839525.0,1872125,1836886.0,5725,20834.0,1103918.0,1083084.0
2022-01-22 00:00:00,충청북도,509.0,1939.0,1410538,1386876.0,1410029,1384937.0,5724,15583.0,824563.0,808980.0
2022-01-22 00:00:00,강원도,448.0,1527.0,1333585,1312384.0,1333137,1310857.0,5723,12539.0,832107.0,819568.0
2022-01-21 00:00:00,울산광역시,325.0,1487.0,957766,937685.0,957441,936198.0,5702,7797.0,496101.0,488304.0
2022-01-21 00:00:00,대전광역시,300.0,1386.0,1232446,1208110.0,1232146,1206724.0,5701,8024.0,649743.0,641719.0
2022-01-21 00:00:00,광주광역시,296.0,1591.0,1248827,1225534.0,1248531,1223943.0,5700,7604.0,704447.0,696843.0
2022-01-21 00:00:00,인천광역시,598.0,2143.0,2535099,2491039.0,2534501,2488896.0,5699,16164.0,1375168.0,1359004.0
2022-01-21 00:00:00,대구광역시,532.0,2542.0,1999072,1954015.0,1998540,1951473.0,5698,10708.0,1009243.0,998535.0
2022-01-21 00:00:00,부산광역시,597.0,2772.0,2851081,2797142.0,2850484,2794370.0,5697,14437.0,1597142.0,1582705.0
2022-01-21 00:00:00,서울특별시,1480.0,5848.0,8244897,8109394.0,8243417,8103546.0,5696,51967.0,4438807.0,4386840.0
2022-01-21 00:00:00,전국,10273.0,43941.0,44542299,43722568.0,44532026,43678627.0,5695,277176.0,24500126.0,24222950.0
2022-01-21 00:00:00,세종특별자치시,101.0,397.0,290836,283883.0,290735,283486.0,5703,2002.0,142843.0,140841.0
2022-01-21 00:00:00,경기도,2669.0,11076.0,11663218,11449473.0,11660549,11438397.0,5704,75114.0,6175184.0,6100070.0
2022-01-21 00:00:00,제주특별자치도,152.0,735.0,581111,569165.0,580959,568430.0,5712,3443.0,306009.0,302566.0
2022-01-21 00:00:00,경상남도,713.0,3025.0,2850433,2793509.0,2849720,2790484.0,5711,16805.0,1563579.0,1546774.0
2022-01-21 00:00:00,경상북도,716.0,3300.0,2263275,2212954.0,2262559,2209654.0,5710,13825.0,1286475.0,1272650.0
2022-01-21 00:00:00,전라남도,399.0,1342.0,1633507,1606771.0,1633108,1605429.0,5709,9561.0,1059746.0,1050185.0
2022-01-21 00:00:00,전라북도,266.0,1405.0,1575688,1551531.0,1575422,1550126.0,5708,9583.0,984592.0,975009.0
2022-01-21 00:00:00,충청남도,478.0,1932.0,1871989,1836719.0,1871511,1834787.0,5707,12352.0,1082778.0,1070426.0
2022-01-21 00:00:00,충청북도,330.0,1688.0,1409960,1384838.0,1409630,1383150.0,5706,9662.0,808834.0,799172.0
2022-01-21 00:00:00,강원도,321.0,1272.0,1333094,1310806.0,1332773,1309534.0,5705,8128.0,819435.0,811307.0
2022-01-20 00:00:00,울산광역시,265.0,1595.0,957426,936182.0,957161,934587.0,5684,5377.0,488266.0,482889.0
2022-01-20 00:00:00,광주광역시,271.0,1465.0,1248489,1223870.0,1248218,1222405.0,5683,6019.0,696757.0,690738.0
2022-01-20 00:00:00,인천광역시,571.0,2123.0,2534358,2488747.0,2533787,2486624.0,5682,12541.0,1358660.0,1346119.0
2022-01-20 00:00:00,대전광역시,299.0,1450.0,1232144,1206692.0,1231845,1205242.0,5681,5687.0,641626.0,635939.0
2022-01-20 00:00:00,대구광역시,564.0,2808.0,1998558,1951458.0,1997994,1948650.0,5680,8577.0,998484.0,989907.0
2022-01-20 00:00:00,부산광역시,616.0,2984.0,2850486,2794350.0,2849870,2791366.0,5679,12635.0,1582597.0,1569962.0
2022-01-20 00:00:00,서울특별시,1432.0,5744.0,8243145,8103195.0,8241713,8097451.0,5678,36387.0,4385975.0,4349588.0
2022-01-20 00:00:00,전국,9980.0,44538.0,44530525,43676631.0,44520545,43632093.0,5677,212471.0,24219031.0,24006560.0
2022-01-20 00:00:00,세종특별자치시,65.0,424.0,290706,283446.0,290641,283022.0,5685,1226.0,140777.0,139551.0
2022-01-20 00:00:00,강원도,285.0,1326.0,1332723,1309479.0,1332438,1308153.0,5686,6585.0,811211.0,804626.0
2022-01-20 00:00:00,제주특별자치도,150.0,687.0,580954,568416.0,580804,567729.0,5694,2848.0,302495.0,299647.0
2022-01-20 00:00:00,경상남도,725.0,3235.0,2849679,2790427.0,2848954,2787192.0,5693,13694.0,1546650.0,1532956.0
2022-01-20 00:00:00,경상북도,714.0,3375.0,2262501,2209586.0,2261787,2206211.0,5692,11305.0,1272578.0,1261273.0
2022-01-20 00:00:00,전라남도,408.0,1334.0,1633016,1605328.0,1632608,1603994.0,5691,7890.0,1050036.0,1042146.0
2022-01-20 00:00:00,전라북도,292.0,1361.0,1575408,1550095.0,1575116,1548734.0,5690,7142.0,974932.0,967790.0
2022-01-20 00:00:00,충청남도,506.0,2089.0,1871432,1834686.0,1870926,1832597.0,5689,9991.0,1070252.0,1060261.0
2022-01-20 00:00:00,충청북도,344.0,1782.0,1409559,1383043.0,1409215,1381261.0,5688,6797.0,799069.0,792272.0
2022-01-20 00:00:00,경기도,2473.0,10756.0,11659941,11437631.0,11657468,11426875.0,5687,57770.0,6098666.0,6040896.0
2022-01-19 00:00:00,대전광역시,374.0,1452.0,1231789,1205186.0,1231415,1203734.0,5666,7348.0,635872.0,628524.0
2022-01-19 00:00:00,광주광역시,367.0,1568.0,1248183,1222377.0,1247816,1220809.0,5665,8266.0,690711.0,682445.0
2022-01-19 00:00:00,울산광역시,286.0,1290.0,957169,934595.0,956883,933305.0,5664,6135.0,482830.0,476695.0
2022-01-19 00:00:00,인천광역시,682.0,2200.0,2533708,2486528.0,2533026,2484328.0,5663,15478.0,1345958.0,1330480.0
2022-01-19 00:00:00,대구광역시,578.0,2815.0,1997976,1948628.0,1997398,1945813.0,5662,11068.0,989864.0,978796.0
2022-01-19 00:00:00,부산광역시,693.0,3145.0,2849804,2791285.0,2849111,2788140.0,5661,15140.0,1569793.0,1554653.0
2022-01-19 00:00:00,서울특별시,1735.0,6488.0,8241434,8097109.0,8239699,8090621.0,5660,44680.0,4349399.0,4304719.0
2022-01-19 00:00:00,전국,12092.0,46371.0,44519041,43630450.0,44506949,43584079.0,5659,261355.0,24004666.0,23743311.0
2022-01-19 00:00:00,세종특별자치시,91.0,401.0,290602,282980.0,290511,282579.0,5667,1359.0,139521.0,138162.0
2022-01-19 00:00:00,경기도,3209.0,11218.0,11656889,11426280.0,11653680,11415062.0,5668,69093.0,6040397.0,5971304.0
2022-01-19 00:00:00,제주특별자치도,162.0,840.0,580775,567697.0,580613,566857.0,5676,3757.0,299598.0,295841.0
2022-01-19 00:00:00,경상남도,784.0,3182.0,2848902,2787129.0,2848118,2783947.0,5675,15515.0,1532808.0,1517293.0
2022-01-19 00:00:00,경상북도,813.0,3403.0,2261794,2206225.0,2260981,2202822.0,5674,14145.0,1261224.0,1247079.0
2022-01-19 00:00:00,전라남도,489.0,1433.0,1632554,1603942.0,1632065,1602509.0,5673,10583.0,1042079.0,1031496.0
2022-01-19 00:00:00,전라북도,357.0,1478.0,1575117,1548736.0,1574760,1547258.0,5672,9615.0,967770.0,958155.0
2022-01-19 00:00:00,충청남도,621.0,2254.0,1870874,1832524.0,1870253,1830270.0,5671,11619.0,1060177.0,1048558.0
